          10
  -100.00000      -5.0000000               0           1
  -100.00000       150.00000               0           1
  -17.500000      -5.0000000               0           1
  -17.500000       59.499897               0           1
  -17.500000       150.00000               0           1
  -14.500000      -5.0000000               0           1
  -14.500000       125.50051               0           1
  -14.500000       150.00000               0           1
   100.00000      -5.0000000               0           1
   100.00000       150.00000               0           1
          10
  -100.00000      -5.0000000               0           1
  -100.00000       150.00000               0           1
  -17.500000      -5.0000000               0           1
  -17.500000       59.499897               1           1
  -17.500000       150.00000               0           1
  -14.500000      -5.0000000               0           1
  -14.500000       125.50051               2           1
  -14.500000       150.00000               0           1
   100.00000      -5.0000000               0           1
   100.00000       150.00000               0           1
          14
  -100.00000      -5.0000000               0           1
  -100.00000       150.00000               0           1
  -17.500000      -5.0000000               0           1
  -17.500000       150.00000               0           1
  -14.500000      -5.0000000               0           1
  -14.500000       115.00040               3           1
  -14.500000       122.50048               4           1
  -14.500000       150.00000               0           1
  -11.500000      -5.0000000               0           1
  -11.500000       120.70046               5           1
  -11.500000       123.70049               6           1
  -11.500000       150.00000               0           1
   100.00000      -5.0000000               0           1
   100.00000       150.00000               0           1
          23
  -100.00000      -5.0000000               0           1
  -100.00000       150.00000               0           1
  -17.500000      -5.0000000               0           1
  -17.500000       57.099903               7           1
  -17.500000       150.00000               0           1
  -14.500000      -5.0000000               0           1
  -14.500000       56.199905               8           1
  -14.500000       113.20039               9           1
  -14.500000       119.20045              10           1
  -14.500000       150.00000               0           1
  -11.500000      -5.0000000               0           1
  -11.500000       115.30041              11           1
  -11.500000       118.30044              12           1
  -11.500000       121.30047              13           1
  -11.500000       150.00000               0           1
  -8.5000000      -5.0000000               0           1
  -8.5000000       115.90041              14           1
  -8.5000000       118.90044              15           1
  -8.5000000       150.00000               0           1
  -5.5000000      -5.0000000               0           1
  -5.5000000       150.00000               0           1
   100.00000      -5.0000000               0           1
   100.00000       150.00000               0           1
          30
  -100.00000      -5.0000000               0           1
  -100.00000       150.00000               0           1
  -17.500000      -5.0000000               0           1
  -17.500000       57.399902              16           1
  -17.500000       150.00000               0           1
  -14.500000      -5.0000000               0           1
  -14.500000       54.399910              17           1
  -14.500000       112.60038              18           1
  -14.500000       117.10043              19           1
  -14.500000       150.00000               0           1
  -11.500000      -5.0000000               0           1
  -11.500000       109.30035              20           1
  -11.500000       113.50039              21           1
  -11.500000       116.50042              22           1
  -11.500000       119.80045              23           1
  -11.500000       142.90068              24           1
  -11.500000       150.00000               0           1
  -8.5000000      -5.0000000               0           1
  -8.5000000       110.80036              25           1
  -8.5000000       114.10040              26           1
  -8.5000000       117.10043              27           1
  -8.5000000       150.00000               0           1
  -5.5000000      -5.0000000               0           1
  -5.5000000       130.00055              28           1
  -5.5000000       135.10060              29           1
  -5.5000000       150.00000               0           1
  -2.5000000      -5.0000000               0           1
  -2.5000000       150.00000               0           1
   100.00000      -5.0000000               0           1
   100.00000       150.00000               0           1
          37
  -100.00000      -5.0000000               0           1
  -100.00000       150.00000               0           1
  -17.500000      -5.0000000               0           1
  -17.500000       54.399910              30           1
  -17.500000       101.50027              31           1
  -17.500000       150.00000               0           1
  -14.500000      -5.0000000               0           1
  -14.500000       111.70037              32           1
  -14.500000       133.60059              33           1
  -14.500000       142.90068              34           1
  -14.500000       150.00000               0           1
  -11.500000      -5.0000000               0           1
  -11.500000       52.299915              35           1
  -11.500000       108.40034              36           1
  -11.500000       112.30038              37           1
  -11.500000       115.60041              38           1
  -11.500000       150.00000               0           1
  -8.5000000      -5.0000000               0           1
  -8.5000000       103.00028              39           1
  -8.5000000       111.10036              40           1
  -8.5000000       114.10040              41           1
  -8.5000000       143.80069              42           1
  -8.5000000       150.00000               0           1
  -5.5000000      -5.0000000               0           1
  -5.5000000       108.70034              43           1
  -5.5000000       114.40040              44           1
  -5.5000000       127.00053              45           1
  -5.5000000       150.00000               0           1
  -2.5000000      -5.0000000               0           1
  -2.5000000       150.00000               0           1
  0.50000000      -5.0000000               0           1
  0.50000000       137.20062              46           1
  0.50000000       150.00000               0           1
   3.5000000      -5.0000000               0           1
   3.5000000       150.00000               0           1
   100.00000      -5.0000000               0           1
   100.00000       150.00000               0           1
          52
  -100.00000      -5.0000000               0           1
  -100.00000       150.00000               0           1
  -17.500000      -5.0000000               0           1
  -17.500000       52.599915              47           1
  -17.500000       98.800240              48           1
  -17.500000       150.00000               0           1
  -14.500000      -5.0000000               0           1
  -14.500000       106.90032              49           1
  -14.500000       114.10040              50           1
  -14.500000       128.20053              51           1
  -14.500000       138.40063              52           1
  -14.500000       141.40067              53           1
  -14.500000       150.00000               0           1
  -11.500000      -5.0000000               0           1
  -11.500000       51.699917              54           1
  -11.500000       103.00028              55           1
  -11.500000       108.40034              56           1
  -11.500000       113.50039              57           1
  -11.500000       136.60062              58           1
  -11.500000       139.90065              59           1
  -11.500000       143.20068              60           1
  -11.500000       150.00000               0           1
  -8.5000000      -5.0000000               0           1
  -8.5000000       51.399918              61           1
  -8.5000000       106.60032              62           1
  -8.5000000       109.60035              63           1
