 -2.18506902E-02   8.2179489               1
  1.15719987E-02   8.4388008               1
  8.28561839E-03   8.4448004               1
 -4.03830223E-03   8.2117949               1
 -2.93156737E-03   8.4286003               1
  6.98028272E-03   8.4286003               1
 -6.25289232E-03   8.4346008               1
  3.25850770E-02   8.4406004               1
 -1.05537586E-02   8.2102566               1
 -1.04137566E-02   8.4088001               1
 -5.16867358E-03   8.1994867               1
  7.33055640E-04   8.4202003               1
  7.32161989E-03   8.4268007               1
  4.41491418E-03   8.4328003               1
  1.52293686E-02   8.4184008               1
  1.49835274E-02   8.4244003               1
  5.95515547E-03   8.4304008               1
  1.67133305E-02   8.4244003               1
  1.48723985E-03   8.4310007               1
 -3.50624844E-02   8.3786669               1
 -3.15588107E-03   8.4178009               1
  2.10483675E-03   8.4772015               1
 -4.11129417E-03   8.1948719               1
  1.89348566E-03   8.4118004               1
  1.16805173E-02   8.4190006               1
  1.77975371E-02   8.4262009               1
  2.65403627E-03   8.4688015               1
  2.10061222E-02   8.4070005               1
  1.96384583E-02   8.4178009               1
  1.43054770E-02   8.4238005               1
 -4.76347515E-03   8.4316006               1
  7.04605016E-04   8.4190006               1
 -5.10572363E-03   8.4508009               1
  2.45955009E-02   8.4652014               1
 -2.82615516E-02   8.1856413               1
 -2.35541426E-02   8.3766670               1
 -9.16778389E-03   8.4670010               1
  1.02783926E-02   8.4124002               1
  5.39135700E-03   8.4460011               1
  1.67029649E-02   8.4664011               1
  1.51328417E-02   8.4730015               1
  1.37052545E-02   8.4790010               1
 -5.86933573E-04   8.1794872               1
  5.67598734E-03   8.4015999               1
  1.15444027E-02   8.4112005               1
  3.23833451E-02   8.4202003               1
  2.72812769E-02   8.4790010               1
  2.70477068E-02   8.3946676               1
  2.12537311E-02   8.4124002               1
  1.34880086E-02   8.4184008               1
  9.91086476E-03   8.4286003               1
  1.42944222E-02   8.4118004               1
  5.72375860E-03   8.4220009               1
  3.30985561E-02   8.4448004               1
 -0.12335552       8.4766016               1
 -6.01019152E-02   8.1856413               1
 -4.04847153E-02   8.4532013               1
 -1.31728444E-02   8.4004002               1
 -9.22693312E-03   8.4184008               1
 -1.07330829E-03   8.4316006               1
  1.82528067E-02   8.4034004               1
  2.86350287E-02   8.4154005               1
  3.57339345E-02   8.4568014               1
  4.54431809E-02   8.4628010               1
  4.77232747E-02   8.4688015               1
  1.04282587E-03   8.1764097               1
  8.33313726E-03   8.3826675               1
  1.59740411E-02   8.4004002               1
  3.46095115E-02   8.4118004               1
  4.63309884E-02   8.4610014               1
  5.84832206E-02   8.4706011               1
  3.47577259E-02   8.3796673               1
  2.66457032E-02   8.4046001               1
  2.15263404E-02   8.4112005               1
  1.67498935E-03   8.4172001               1
  1.53576722E-02   8.4244003               1
  4.19003814E-02   8.4664011               1
  4.13460424E-03   8.4022007               1
 -6.37119822E-03   8.4136000               1
 -3.51135358E-02   8.4724016               1
 -0.10796500       8.4778013               1
 -0.21572660       8.4610014               1
 -7.30945319E-02   8.3346672               1
 -5.74307628E-02   8.1717949               1
