           6
  -100.00000      -5.0000000               0           1
  -100.00000       150.00000               0           1
   36.500000      -5.0000000               0           1
   36.500000       150.00000               0           1
   100.00000      -5.0000000               0           1
   100.00000       150.00000               0           1
           6
  -100.00000      -5.0000000               0           1
  -100.00000       150.00000               0           1
   36.500000      -5.0000000               0           1
   36.500000       150.00000               0           1
   100.00000      -5.0000000               0           1
   100.00000       150.00000               0           1
          15
  -100.00000      -5.0000000               0           1
  -100.00000       150.00000               0           1
   15.500000      -5.0000000               0           1
   15.500000       150.00000               0           1
   27.500000      -5.0000000               0           1
   27.500000       150.00000               0           1
   30.500000      -5.0000000               0           1
   30.500000       150.00000               0           1
   36.500000      -5.0000000               0           1
   36.500000       138.70064               1           1
   36.500000       150.00000               0           1
   39.500000      -5.0000000               0           1
   39.500000       150.00000               0           1
   100.00000      -5.0000000               0           1
   100.00000       150.00000               0           1
          22
  -100.00000      -5.0000000               0           1
  -100.00000       150.00000               0           1
   12.500000      -5.0000000               0           1
   12.500000       140.20065               2           1
   12.500000       150.00000               0           1
   27.500000      -5.0000000               0           1
   27.500000       138.40063               3           1
   27.500000       141.40067               4           1
   27.500000       150.00000               0           1
   33.500000      -5.0000000               0           1
   33.500000       130.90056               5           1
   33.500000       150.00000               0           1
   39.500000      -5.0000000               0           1
   39.500000       139.60065               6           1
   39.500000       150.00000               0           1
   42.500000      -5.0000000               0           1
   42.500000       150.00000               0           1
   48.500000      -5.0000000               0           1
   48.500000       140.50066               7           1
   48.500000       150.00000               0           1
   100.00000      -5.0000000               0           1
   100.00000       150.00000               0           1
          47
  -100.00000      -5.0000000               0           1
  -100.00000       150.00000               0           1
  -26.500000      -5.0000000               0           1
  -26.500000       66.399910               8           1
  -26.500000       69.399940               9           1
  -26.500000       150.00000               0           1
   6.5000000      -5.0000000               0           1
   6.5000000       150.00000               0           1
   9.5000000      -5.0000000               0           1
   9.5000000       150.00000               0           1
   12.500000      -5.0000000               0           1
   12.500000       136.00061              10           1
   12.500000       143.50069              11           1
   12.500000       150.00000               0           1
   15.500000      -5.0000000               0           1
   15.500000       136.90062              12           1
   15.500000       150.00000               0           1
   18.500000      -5.0000000               0           1
   18.500000       150.00000               0           1
   24.500000      -5.0000000               0           1
   24.500000       131.50056              13           1
   24.500000       150.00000               0           1
   27.500000      -5.0000000               0           1
   27.500000       135.40060              14           1
   27.500000       150.00000               0           1
   30.500000      -5.0000000               0           1
   30.500000       138.70064              15           1
   30.500000       150.00000               0           1
   33.500000      -5.0000000               0           1
   33.500000       125.80051              16           1
   33.500000       150.00000               0           1
   36.500000      -5.0000000               0           1
   36.500000       134.50060              17           1
   36.500000       150.00000               0           1
   39.500000      -5.0000000               0           1
   39.500000       137.20062              18           1
   39.500000       150.00000               0           1
   42.500000      -5.0000000               0           1
   42.500000       143.20068              19           1
   42.500000       150.00000               0           1
   45.500000      -5.0000000               0           1
   45.500000       150.00000               0           1
   48.500000      -5.0000000               0           1
   48.500000       142.00067              20           1
   48.500000       150.00000               0           1
   100.00000      -5.0000000               0           1
   100.00000       150.00000               0           1
          62
  -100.00000      -5.0000000               0           1
  -100.00000       150.00000               0           1
  -26.500000      -5.0000000               0           1
  -26.500000       65.499901              21           1
  -26.500000       150.00000               0           1
  -23.500000      -5.0000000               0           1
  -23.500000       65.199898              22           1
  -23.500000       150.00000               0           1
  -11.500000      -5.0000000               0           1
  -11.500000       6.1000009              23           1
  -11.500000       150.00000               0           1
  -2.5000000      -5.0000000               0           1
  -2.5000000       150.00000               0           1
  0.50000000      -5.0000000               0           1
  0.50000000       150.00000               0           1
   6.5000000      -5.0000000               0           1
   6.5000000       140.20065              24           1
   6.5000000       150.00000               0           1
   9.5000000      -5.0000000               0           1
   9.5000000       125.20051              25           1
   9.5000000       143.20068              26           1
   9.5000000       150.00000               0           1
   12.500000      -5.0000000               0           1
   12.500000       130.30055              27           1
   12.500000       135.70061              28           1
   12.500000       140.50066              29           1
   12.500000       150.00000               0           1
   15.500000      -5.0000000               0           1
   15.500000       142.60068              30           1
   15.500000       150.00000               0           1
   18.500000      -5.0000000               0           1
   18.500000       150.00000               0           1
   21.500000      -5.0000000               0           1
   21.500000       136.90062              31           1
   21.500000       150.00000               0           1
   24.500000      -5.0000000               0           1
   24.500000       125.80051              32           1
   24.500000       142.60068              33           1
   24.500000       150.00000               0           1
   27.500000      -5.0000000               0           1
   27.500000       150.00000               0           1
   30.500000      -5.0000000               0           1
   30.500000       119.50045              34           1
   30.500000       150.00000               0           1
   33.500000      -5.0000000               0           1
   33.500000       139.90065              35           1
   33.500000       150.00000               0           1
   36.500000      -5.0000000               0           1
   36.500000       127.00053              36           1
   36.500000       141.70067              37           1
   36.500000       150.00000               0           1
   39.500000      -5.0000000               0           1
   39.500000       133.00058              38           1
   39.500000       150.00000               0           1
   42.500000      -5.0000000               0           1
   42.500000       138.10063              39           1
   42.500000       150.00000               0           1
   48.500000      -5.0000000               0           1
   48.500000       130.00055              40           1
   48.500000       150.00000               0           1
   100.00000      -5.0000000               0           1
