  -67.719902      -22.123600      0.60079998              12
           1          27   7.0018392    
           1          13   8.3523045    
           1          21   8.0708275    
           1          25   8.8165245    
           1          14   8.7153053    
           1          24   11.183913    
           1          16   13.054325    
           2          16   21.539639    
           1          19   12.947388    
           1          17   13.013118    
           1           1   14.904848    
           1           4   15.675100    
  -67.708000      -22.236000      0.21540000              10
           1          27   4.7409277    
           1          13   7.1798630    
           1          21   7.8353601    
           1          25   9.1769676    
           1          14   9.6845293    
           1          16   11.872461    
           1          19   12.567658    
           1          17   12.414441    
           1           1   15.163800    
           1           4   14.578222    
  -68.078499      -22.410400       29.661100               8
           1          27   9.1798792    
           2          27   15.146800    
           1          13   12.291739    
           1          14   14.785197    
           1          16   15.496864    
           1          29   16.134991    
           1          17   16.335026    
           1          22   18.784849    
  -67.453003      -21.858299       98.421204              12
           1          14   13.552181    
           1          25   14.833927    
           1           1   15.433586    
           2           1   25.465414    
           1          13   14.967772    
           1          19   16.658819    
           1          17   16.810719    
           2          17   27.737673    
           1          24   16.544186    
           1          16   16.484241    
           1          27   16.407875    
           2          22   27.284580    
  -67.402702      -22.190100       97.287804              11
           1          13   13.425180    
           1          27   14.732608    
           1          14   13.892851    
           1          29   13.688459    
           1          24   14.615917    
           1          19   14.446134    
           1          16   14.055527    
           1          17   13.957107    
           1           1   14.984527    
           1           4   15.120398    
           1          22   15.302567    
  -67.613098      -21.976000      0.64700001               8
           1          14   5.4075890    
           1          29   9.4664316    
           2          29   15.619613    
           1          19   12.101332    
           1          17   12.607873    
           2          16   21.328730    
           1          27   10.022139    
           1          22   14.997394    
  -67.403603      -21.888201       0.0000000               6
           1          14   1.0175785    
           1          25   6.0308428    
           1           1   9.6225634    
           1          17   11.938769    
           2          16   20.489302    
           1          22   12.858715    
  -67.416901      -22.754101       35.910599               5
           1          24   8.2843637    
           1          27   9.4333344    
           1          16   9.1722221    
           1          13   9.7564878    
           1          21   11.144422    
  -67.783897      -22.163401       0.0000000              15
           1          27   6.7264404    
           2          27   11.098627    
           1          13   9.0186386    
           2          13   14.880754    
           1          21   9.1560221    
           1          25   10.287187    
           2          25   16.973860    
           1          24   11.528811    
           2          24   19.022539    
           2          29   20.357069    
           1          16   13.580307    
           2          16   22.407503    
           2          17   22.769215    
           1           1   15.800694    
           2           1   26.071142    
  -67.654099      -22.094500       20.483601              11
           1          14   7.2525630    
           1          27   7.5172091    
           1          21   7.2189050    
           1          13   7.8121591    
           1          25   7.6650729    
           1          29   9.4565372    
           1          24   10.191723    
           1          16   11.420817    
           1           1   12.590053    
           1          22   13.661154    
           1           4   13.744829    
  -67.603104      -22.083099       43.327999               5
           1          25   8.6748705    
           1          13   9.1556940    
           1          24   10.908476    
           1           1   12.251614    
           1          22   13.067378    
  -68.381104      -22.319799       83.814796              20
           1          13   18.167360    
           2          13   29.976145    
           1          21   18.676767    
           2          21   30.816668    
           1          25   19.510805    
           2          25   32.192825    
           1          14   19.413103    
           2          14   32.031624    
           1          24   19.455994    
           1          29   20.997540    
           2          29   34.645950    
           1          16   20.919043    
           1          19   21.597155    
           2          19   35.635300    
           1          17   21.499609    
           2          17   35.474354    
           1           4   22.736572    
           1           1   23.431065    
           1          22   23.591335    
           2          22   38.925709    
  -67.339104      -22.626200       55.070000              10
           1          24   8.9934635    
           1          27   10.455853    
           1          16   9.2538033    
           1          13   10.110307    
           1          17   10.057374    
           1          21   10.855302    
           1          25   11.630766    
           1          22   11.995036    
           1          14   14.280459    
           1           1   14.383384    
  -67.699699      -22.094101       50.802299               8
           1          13   10.284276    
           1          25   10.256789    
           1          27   9.8423691    
           1          14   9.8949518    
           1          16   12.842133    
           1          17   12.636930    
           1           1   13.802750    
           1          22   14.692883    
  -67.650902      -22.355400       0.0000000              11
           1          27   1.9406452    
           1          13   5.7865448    
           1          21   7.6820269    
           1          25   9.4602442    
           1          24   7.9089999    
           1          16   10.430814    
           1          19   11.632116    
           1          17   11.489836    
           1           4   13.334978    
           1           1   15.154762    
           1          22   14.687428    
  -67.159103      -22.390200       29.897499              11
           1           4   6.3007355    
           1          16   5.3712692    
           1          17   5.5353575    
           1          24   6.2392697    
           1          19   6.1907225    
           1          22   7.2365093    
           1          13   6.9644356    
           1          21   6.9003215    
           1          27   9.5779657    
           1           1   9.5662384    
           1          14   10.591632    
  -67.630501      -21.904100       45.309399              13
           1          14   8.5263386    
           1          25   9.6612606    
           1          21   9.3774109    
           1          29   10.653757    
           1          13   10.740396    
           1          27   11.402796    
           1           1   12.885973    
           1          19   12.492414    
           1          24   12.852137    
           1          17   12.746223    
           1          16   12.801869    
           1          22   14.479932    
           1           4   14.668477    
  -67.253601      -22.188000       99.887100              16
           1          29   13.596284    
           1          25   13.507988    
           2          25   22.288177    
           1           1   14.616172    
           2           1   24.116684    
           1          19   14.414853    
           2          19   23.784447    
           1          13   13.739292    
           2          13   22.669832    
           1          17   13.832146    
           1          22   14.858669    
           2          22   24.516806    
           1          16   13.902440    
           1          24   14.749191    
           1           4   14.625649    
           1          27   15.026428    
  -67.007301      -23.145100       75.928596               9
           1           4   14.645828    
           1          24   15.637560    
           1          17   16.465763    
           1          22   17.543392    
           1          19   17.493370    
           1          13   17.585726    
           1          27   17.867706    
           1          29   19.886408    
           1          14   22.213766    
  -67.745499      -22.158100       41.123299               8
           1          27   8.5165644    
           1          14   9.7587185    
           1          24   10.898966    
           1          29   11.268276    
           1          16   12.284748    
           1           1   13.909022    
           1          22   14.598778    
           1          13   9.3412848    
  -67.293800      -22.182400       4.2683001              13
           1          21   1.8372040    
           2          21   3.0313869    
           1          25   2.2120795    
           2          25   3.6499312    
           1          13   3.6377752    
           2          13   6.0023293    
           1          19   5.0629234    
           1          17   5.6756573    
           2          17   9.3648348    
           1          16   6.0215592    
           2          16   9.9355717    
           1           1   7.8785920    
           2           1   12.999677    
  -67.208801      -22.704399       73.922501              13
           1           4   12.092149    
           1          16   11.995068    
           1          24   11.569436    
           1          17   12.396935    
           1          13   12.819657    
           1          22   13.741983    
           1          27   13.310121    
           1          21   13.362578    
           1          25   13.954130    
           1          29   14.519079    
           1           1   15.636874    
           1          14   16.537880    
           1          19   13.166533    
  -67.004997      -21.903299      0.87250000              17
           1           1   3.1772523    
           2           1   5.2424664    
           1          29   5.0183258    
           2          29   8.2802372    
           1          25   7.5492077    
           2          25   12.456192    
           1          19   8.0048141    
           2          19   13.207944    
           1          22   8.4227247    
           2          22   13.897495    
           2          21   15.086936    
           1          17   9.6684351    
           2          13   18.403044    
           1          16   11.460120    
           2          16   18.909197    
           1           4   12.677631    
           2           4   20.918091    
  -66.570702      -22.643400      0.65509999               9
           1           4   9.0686207    
           1          22   10.405884    
           1          17   12.278592    
           2          17   20.259674    
           1          16   12.226433    
           1          19   13.363708    
           2          19   22.050116    
           1          24   14.618124    
           1           1   14.716867    
  -67.198700      -22.101101       97.271103               6
           1          19   14.250944    
           1          14   14.207584    
           1          17   14.392949    
           1          13   13.811989    
           1          22   14.084826    
           1          24   14.822556    
  -67.208298      -22.417101       7.9882002              19
           1          16   2.6265454    
           2          16   4.3337994    
           1          24   3.1594553    
           2          24   5.2131009    
           1          17   3.7628584    
           1          13   4.8878837    
           2          13   8.0650082    
           1          19   4.9126415    
           2          19   8.1058588    
           1           4   5.0993156    
           2           4   8.4138718    
           1          21   5.8400764    
           1          22   7.2086744    
           2          22   11.894313    
           1          29   7.8908048    
           2          29   13.019828    
           1          27   8.6045551    
           2          27   14.197515    
           2           1   16.658365    
  -67.691597      -22.298000       1.3742000              23
           1          27   3.4600103    
           2          27   5.7090163    
