 -0.83701497      0.85247296      0.27886066      0.13238613    
  6.24866337E-02  0.47946486      0.45649880     -3.32974689E-03
  0.16607438     -0.19111331      0.40502459      4.90491390E-02
  0.93209285      -1.5725811      0.18203184     -3.69150266E-02
 -0.32382113      0.56569326     -4.95933928E-02  6.85071498E-02
 -4.95542549E-02  0.80427670     -0.14738812      3.03600878E-02
  0.73570567      0.52155524      0.14101753      7.42291585E-02
  0.36562911     -1.32479081E-02 -2.27381587E-02 -5.48163801E-02
  0.86333388      0.18262556      0.96786803     -5.13747055E-03
  -1.0298673       2.3004923      0.15796122      0.20400152    
 -0.38609579     -8.16837549E-02 -0.29341018     -1.20295836E-02
  0.29408610      8.97423774E-02  0.23875192      5.14868908E-02
  0.25987813      0.29149777     -0.10532536     -6.32067118E-03
 -0.30998850      0.25620821     -6.26790151E-02 -1.96640007E-02
  0.14724404      0.43957198     -0.32237694     -1.45148602E-04
 -0.12491585      0.21295851      -1.6919750     -0.15851378    
  0.18767615      0.36744764      0.56481355      5.12920506E-03
  0.43736768     -0.27119961      0.35100025      4.96177897E-02
  0.60609627     -0.43477893      -1.3491632     -4.49064486E-02
  0.60641974      0.30693746      0.17677405     -5.88901620E-03
 -0.45897555      0.95608127      0.77891731      0.14186788    
  3.25871967E-02 -0.69406223     -0.61969751      8.00814629E-02
  8.21951553E-02  0.33356446     -2.51277536E-02  3.66540104E-02
  0.47052601     -0.49808177      0.23356824      4.48925048E-02
 -0.35956320      0.14944948      0.16011032      8.04369226E-02
 -0.81364715     -0.16898185      0.18305893     -0.21172072    
  0.34551501      0.41339266     -0.16963655     -9.70874971E-04
  4.93149459E-03  0.61136782     -0.34948540      3.91340107E-02
 -0.51689357      0.57642716      -1.0792156     -6.86624041E-03
  0.24247375     -0.43808281     -0.35538304      8.78308620E-03
 -0.56333989     -0.34974930      0.47535065      4.89291847E-02
 -0.20433494      1.91424806E-02 -9.96588618E-02  4.40571494E-02
  7.22408444E-02 -0.16658533      0.55385655      8.22863504E-02
 -1.01144975E-02 -0.30647629      4.50107828E-02  4.34650071E-02
 -0.38767332      0.14463629      6.08877800E-02  4.60851453E-02
 -0.57218939     -6.01415597E-02  0.66215402      6.35337606E-02
 -0.23010193     -0.69603318     -0.32487610      1.78272668E-02
