           8
  -100.00000      -5.0000000               0           1
  -100.00000       150.00000               0           1
   12.500000      -5.0000000               0           1
   12.500000       131.80057               0           1
   12.500000       134.80060               0           1
   12.500000       150.00000               0           1
   100.00000      -5.0000000               0           1
   100.00000       150.00000               0           1
           8
  -100.00000      -5.0000000               0           1
  -100.00000       150.00000               0           1
   12.500000      -5.0000000               0           1
   12.500000       131.80057               1           1
   12.500000       134.80060               2           1
   12.500000       150.00000               0           1
   100.00000      -5.0000000               0           1
   100.00000       150.00000               0           1
          20
  -100.00000      -5.0000000               0           1
  -100.00000       150.00000               0           1
  -38.500000      -5.0000000               0           1
  -38.500000       68.199928               3           1
  -38.500000       150.00000               0           1
   3.5000000      -5.0000000               0           1
   3.5000000       110.20036               4           1
   3.5000000       150.00000               0           1
   12.500000      -5.0000000               0           1
   12.500000       127.30053               5           1
   12.500000       130.30055               6           1
   12.500000       150.00000               0           1
   15.500000      -5.0000000               0           1
   15.500000       63.399887               7           1
   15.500000       150.00000               0           1
   18.500000      -5.0000000               0           1
   18.500000       62.799889               8           1
   18.500000       150.00000               0           1
   100.00000      -5.0000000               0           1
   100.00000       150.00000               0           1
          35
  -100.00000      -5.0000000               0           1
  -100.00000       150.00000               0           1
  -38.500000      -5.0000000               0           1
  -38.500000       66.399910               9           1
  -38.500000       150.00000               0           1
  -35.500000      -5.0000000               0           1
  -35.500000       65.199898              10           1
  -35.500000       150.00000               0           1
  -29.500000      -5.0000000               0           1
  -29.500000       20.199995              11           1
  -29.500000       150.00000               0           1
   3.5000000      -5.0000000               0           1
   3.5000000       106.60032              12           1
   3.5000000       109.90035              13           1
   3.5000000       150.00000               0           1
   6.5000000      -5.0000000               0           1
   6.5000000       106.00031              14           1
   6.5000000       109.90035              15           1
   6.5000000       150.00000               0           1
   9.5000000      -5.0000000               0           1
   9.5000000       125.20051              16           1
   9.5000000       150.00000               0           1
   12.500000      -5.0000000               0           1
   12.500000       121.00047              17           1
   12.500000       125.80051              18           1
   12.500000       150.00000               0           1
   15.500000      -5.0000000               0           1
   15.500000       62.499889              19           1
   15.500000       121.30047              20           1
   15.500000       150.00000               0           1
   18.500000      -5.0000000               0           1
   18.500000       59.499897              21           1
   18.500000       150.00000               0           1
   100.00000      -5.0000000               0           1
   100.00000       150.00000               0           1
          57
  -100.00000      -5.0000000               0           1
  -100.00000       150.00000               0           1
  -35.500000      -5.0000000               0           1
  -35.500000       63.699886              22           1
  -35.500000       66.699913              23           1
  -35.500000       150.00000               0           1
  -32.500000      -5.0000000               0           1
  -32.500000       62.199890              24           1
  -32.500000       150.00000               0           1
  -29.500000      -5.0000000               0           1
  -29.500000       18.400000              25           1
  -29.500000       21.399992              26           1
  -29.500000       150.00000               0           1
  -26.500000      -5.0000000               0           1
  -26.500000       21.099993              27           1
  -26.500000       150.00000               0           1
  0.50000000      -5.0000000               0           1
  0.50000000       102.40028              28           1
  0.50000000       150.00000               0           1
   3.5000000      -5.0000000               0           1
   3.5000000       102.70028              29           1
   3.5000000       109.00034              30           1
   3.5000000       140.50066              31           1
   3.5000000       150.00000               0           1
   6.5000000      -5.0000000               0           1
   6.5000000       98.500237              32           1
   6.5000000       101.80027              33           1
   6.5000000       104.80030              34           1
   6.5000000       139.00064              35           1
   6.5000000       150.00000               0           1
   9.5000000      -5.0000000               0           1
   9.5000000       120.40046              36           1
   9.5000000       124.30050              37           1
   9.5000000       150.00000               0           1
   12.500000      -5.0000000               0           1
   12.500000       61.299892              38           1
   12.500000       99.400246              39           1
   12.500000       115.60041              40           1
   12.500000       118.90044              41           1
   12.500000       122.80048              42           1
   12.500000       150.00000               0           1
   15.500000      -5.0000000               0           1
   15.500000       61.899891              43           1
   15.500000       97.600227              44           1
   15.500000       105.70031              45           1
   15.500000       114.70040              46           1
   15.500000       122.20048              47           1
   15.500000       150.00000               0           1
   18.500000      -5.0000000               0           1
   18.500000       57.699902              48           1
   18.500000       60.699894              49           1
   18.500000       150.00000               0           1
   36.500000      -5.0000000               0           1
   36.500000       142.00067              50           1
   36.500000       150.00000               0           1
   100.00000      -5.0000000               0           1
   100.00000       150.00000               0           1
          82
  -100.00000      -5.0000000               0           1
  -100.00000       150.00000               0           1
  -50.500000      -5.0000000               0           1
  -50.500000       82.600075              51           1
  -50.500000       150.00000               0           1
  -32.500000      -5.0000000               0           1
  -32.500000       60.699894              52           1
  -32.500000       150.00000               0           1
  -29.500000      -5.0000000               0           1
  -29.500000       20.499994              53           1
  -29.500000       150.00000               0           1
  -26.500000      -5.0000000               0           1
  -26.500000       19.899996              54           1
  -26.500000       150.00000               0           1
  -11.500000      -5.0000000               0           1
  -11.500000       150.00000               0           1
  -8.5000000      -5.0000000               0           1
  -8.5000000       108.70034              55           1
  -8.5000000       135.40060              56           1
  -8.5000000       150.00000               0           1
  0.50000000      -5.0000000               0           1
  0.50000000       109.90035              57           1
  0.50000000       150.00000               0           1
   3.5000000      -5.0000000               0           1
   3.5000000       96.100212              58           1
   3.5000000       102.10027              59           1
