 -0.55930811      0.53757775     -0.54555714      0.14753802    
 -0.37096807      0.86113131      0.11285655      7.21551180E-02
 -0.29962176      5.44509999E-02  0.39391044      2.64656562E-02
  0.75452477     -0.55118030     -0.61243027     -5.95982894E-02
 -4.69534844E-02  0.52161795     -0.27388570      6.61034882E-02
 -4.17556651E-02 -6.05945811E-02  0.57705224      1.55812688E-02
  0.47679698      0.29527247      8.36149082E-02  6.26213998E-02
 -0.31604779     -0.11416964      0.48126152      1.18980287E-02
 -0.29813695      0.37333021      0.13499540      1.30248647E-02
 -0.64240634     -0.29988882     -0.61540455      4.02307101E-02
  0.38021708      0.52064228      0.74627048      7.55555779E-02
  0.23647347      0.28264686      0.10630506     -2.48044673E-02
  8.34643096E-02  9.06796530E-02  0.21366887      1.77136008E-02
   1.4159513      8.07030797E-02   1.0563313      0.16857834    
 -0.17446043      0.31169996     -0.57927442      4.66106925E-03
 -0.56754124     -0.42321706      -1.7210113     -8.16055164E-02
  0.26205903     -0.13381724     -0.36109444     -2.56290250E-02
 -8.39116331E-03  0.60400116      7.23368442E-03 -1.97875667E-02
  0.85960186     -0.66838336      -1.5659170     -8.12245458E-02
 -0.23109932      0.16409862      0.13495655      5.60635002E-03
 -0.39960003      0.78872150      0.69667464      0.14375281    
 -3.68339382E-02 -9.97141935E-03  4.99211475E-02 -5.09510450E-02
  0.62369794      0.36062688     -7.38457292E-02 -2.22906028E-03
  0.59844828     -0.34464094      1.80707872E-02  2.57982127E-02
 -0.31075737     -0.13897823      0.53099918      4.84958813E-02
 -0.12133935     -6.40296489E-02  0.19227228     -0.12898573    
 -0.11260194      0.22523615     -0.31149131      1.51681332E-02
  0.32132733      0.21447308      0.22785847     -3.77638899E-02
 -0.29088444     -4.50294241E-02 -7.94702545E-02  2.17128992E-02
  0.34308040     -0.70938230      0.48845530      7.05487467E-03
 -0.50767893     -0.49016815      0.27729309      3.96300703E-02
  -1.0365709       2.7119179     -0.17511065      0.11157431    
  0.84500855      3.38645391E-02  0.67393744     -8.67594779E-03
  0.40820134      0.80711627      0.34751615     -1.33120362E-02
 -0.38764641     -8.37184638E-02 -0.14376995      4.44132760E-02
 -0.54713637     -0.16948004      0.58505869      6.29214272E-02
  0.29931509     -0.68056232      0.10446274     -8.53676070E-03
  0.10456876      0.70836306     -8.42879936E-02 -2.95829531E-02
 -0.20625249      0.63838899     -0.18057527      3.63003612E-02
 -0.74556613       1.1545484      0.42198691     -3.62254754E-02
 -0.21601185     -0.29585081     -0.10895579      5.88169843E-02
   1.4650505     -0.83091021     -0.46797177     -0.10126012    
  -1.5304977      0.10309195     -1.19772516E-02  4.19633538E-02
 -0.79542249     -0.45938903     -0.67583793      0.11929528    
