  -67.735229      -22.122364       5.7288141    
  -67.737122      -22.226913       4.2153997    
  -68.061890      -22.427073       38.900295    
  -67.411926      -21.944613       100.49706    
  -67.407532      -22.176609       104.28780    
  -67.633850      -21.933113       9.9657478    
  -67.368286      -21.887098     -0.54397100    
  -67.809021      -22.164387       6.1694250    
  -67.629822      -22.099064       23.983601    
  -68.352600      -22.322504       83.092049    
  -67.324280      -22.599100       50.841415    
  -67.728821      -22.089514       57.302299    
  -67.640320      -22.367172       1.1843003    
  -67.163086      -22.391211       30.078497    
  -67.549316      -21.943518       38.775688    
  -67.243896      -22.179012       100.88710    
  -67.027054      -22.996725       65.428596    
  -67.706726      -22.180708       42.123299    
  -67.288818      -22.186232       3.4632812    
  -67.160034      -22.758354       89.922501    
  -67.014694      -21.898813       1.3724999    
  -66.580505      -22.629948      -1.3449000    
  -67.188995      -22.087610       93.271103    
  -67.197510      -22.424000       8.0765562    
  -67.693359      -22.293247       1.9663309    
  -66.726471      -22.515083      -1.5052069    
  -67.550720      -21.949432       39.496922    
  -67.720886      -22.120876       41.713699    
  -67.604187      -21.917154       35.753193    
  -67.693909      -22.238649       45.645199    
  -67.209839      -22.242441      0.63770074    
  -67.416016      -22.312965       108.18649    
  -67.648621      -22.315868       31.553499    
  -67.705322      -22.123365       53.794102    
  -67.212708      -22.233263       8.3683701    
  -67.217163      -22.238337      0.87719822    
  -67.625732      -22.153341       54.675179    
  -67.688232      -22.145390       44.557201    
  -67.291687      -22.148005       115.34810    
  -67.203308      -22.829552       98.274345    
  -67.576904      -22.269140       31.993301    
  -67.470520      -22.137054       70.706131    
  -67.006302      -21.746929       129.29080    
  -67.297302      -22.143570       97.608398    
  -67.340210      -22.452843       28.806900    
  -67.217468      -22.237732      0.23440576    
  -67.325623      -21.988291       72.536301    
  -67.676758      -22.525843       109.74187    
  -67.320801      -21.786076       78.975601    
  -67.751953      -22.064684       54.439301    
  -67.553101      -22.033083       39.963600    
  -67.657593      -21.901098       63.549179    
  -67.722656      -22.382872       41.852539    
  -66.911285      -22.565344       143.00000    
  -67.069427      -21.853298       103.63311    
  -67.747437      -22.218454       47.536301    
  -67.213867      -22.241243      0.92454624    
  -67.668152      -22.203346       35.569199    
  -67.538879      -22.388287       43.755199    
  -67.817627      -22.296673       42.794899    
  -67.084198      -21.845709       73.983818    
  -67.203430      -21.968102       42.733299    
  -67.730835      -22.105762       50.216610    
  -67.687073      -22.342470       29.035341    
  -67.734253      -21.966637       67.009796    
  -67.432617      -22.207642       14.506745    
  -67.357117      -22.174719       20.460514    
  -67.217957      -22.243444       1.1138154    
  -66.922852      -22.272306       92.521797    
  -67.297607      -21.915003       70.934906    
  -67.572021      -22.262871       25.987200    
  -67.674133      -21.966822       52.432495    
  -67.664551      -22.279573       39.157600    
  -67.198502      -21.846720       72.558662    
  -67.191315      -22.264194      0.64289111    
  -67.217712      -22.242970      0.18011749    
  -67.217041      -22.245291      0.66432416    
  -67.143784      -22.309946     -0.27177310    
  -67.690735      -22.298912       44.696602    
  -67.650757      -22.180523       22.399364    
  -67.898315      -22.194101       8.9708719    
  -67.583008      -21.999659       51.884399    
  -67.774170      -22.210396       6.8641229    
  -67.581238      -21.918354       35.868481    
  -67.735413      -22.323030       42.823799    
  -67.247803      -21.838011       83.528603    
  -67.372681      -22.102085       23.599398    
  -67.180206      -21.704046       92.634552    
  -67.008575      -22.586246       82.414970    
  -67.156860      -22.220997       12.648100    
  -66.808594      -22.394806       89.106903    
  -67.699829      -22.082819       51.724400    
  -67.784363      -22.115364       54.974899    
  -67.700378      -22.318638       32.983398    
  -67.148285      -22.833788       104.58368    
  -67.515076      -21.909103       26.281231    
  -67.236572      -21.868240       76.569397    
  -67.532349      -21.894411       41.379601    
  -67.560608      -22.172491       1.9563999    
  -67.570740      -22.064714       46.141201    
  -67.675171      -22.562359       44.542500    
  -67.717590      -22.088621       52.036400    
  -67.133286      -22.435257       1.7939943    
  -67.140762      -22.418066       2.0760016    
  -67.120392      -22.411112      0.16038382    
  -67.139648      -22.406279      0.66493052    
  -67.141815      -22.415716       1.8360939    
  -67.139297      -22.412169       1.1169558    
  -67.139465      -22.411036       1.5136384    
  -67.142883      -22.414419       2.6583540    
  -67.136703      -22.421740       1.1573316    
  -67.140289      -22.418018       2.0561614    
  -67.184753      -22.452429       7.1223574    
  -67.141251      -22.424284       2.9125412    
  -67.142212      -22.426003       1.8231604    
  -67.137970      -22.422422       3.2995117    
  -67.141846      -22.424891       3.0126576    
  -67.131927      -22.466240       19.918867    
  -67.140594      -22.464714       2.6355309    
  -67.138123      -22.417948       2.9305179    
  -67.157669      -22.403395       3.6788652    
  -67.141357      -22.420475       2.6255288    
  -67.691833      -22.257690       37.021202    
  -67.507874      -22.399799       42.289581    
  -67.146820      -22.413155       4.2874341    
  -67.355835      -22.206907       4.8841000    
