 -0.81684995      0.70782882      0.19243178      0.11754443    
  4.98979539E-02  0.37668368      0.45105165     -1.44735519E-02
  0.13003680     -0.25589365      0.54131567      6.85730949E-02
  0.92604685      -1.4640348      0.20029545     -2.60019433E-02
 -0.38333842      0.53437191     -6.05408214E-02  6.56396970E-02
 -0.16225624      0.80974656     -0.15726915      3.27209532E-02
  0.72032398      0.52475345      0.11164555      7.98493326E-02
  0.33179042     -6.77908659E-02 -4.42804694E-02 -6.03364632E-02
  0.82736921      9.49817300E-02  0.98401284     -1.96803194E-02
  -1.3660920       2.2359617      0.30403310      0.22683370    
 -0.35627252     -4.10706326E-02 -0.30490264     -2.41760183E-02
  0.30060759      8.12620968E-02  0.23080575      5.14225475E-02
  0.31948277      0.13435254     -6.95509538E-02 -1.22064883E-02
 -0.36692101      0.25697988     -9.37183723E-02 -2.63590850E-02
  0.16197717      0.43892053     -0.31127334     -7.58137088E-03
 -0.20398685      0.23330233      -1.7053919     -0.16317575    
  0.19927046      0.37732840      0.56322026     -1.63278531E-03
  0.45748460     -0.26625869      0.36630863      4.37146761E-02
  0.62709892     -0.39763725      -1.3346245     -4.47959602E-02
  0.64879286      0.35789001      0.20524463     -7.00250920E-03
 -0.43725315       1.1202339      0.83825165      0.16993526    
  3.40332165E-02 -0.73515385     -0.65687644      9.62217897E-02
  7.01749176E-02  0.35371673     -2.36215368E-02  3.38660218E-02
  0.47717154     -0.44282651      0.18337148      3.37910764E-02
 -0.49278113      8.54818150E-02  0.21993536      9.17945802E-02
 -0.85874838     -0.21413805      0.22410828     -0.20985499    
  0.35641977      0.41255835     -0.15705745     -8.21474195E-03
  2.80089979E-03  0.60591364     -0.36057788      3.11572477E-02
 -0.51843596      0.55772728      -1.0682284     -1.63425840E-02
  0.21825849     -0.41280925     -0.37885109      2.18445598E-03
 -0.57458854     -0.30621108      0.57335198      4.57300805E-02
 -0.18282294      4.33379523E-02 -8.38198736E-02  3.01225502E-02
  3.51083577E-02 -0.13776729      0.55515134      8.16710442E-02
 -1.67273730E-02 -0.29943833      2.73056477E-02  4.00334597E-02
