   24.318197       27.490723      -4.6285000    
   16.500845      -14.552979      -4.6413999    
  -21.098944      -42.435059      -4.6967001    
   20.876886      -24.955078      -4.6320000    
  -5.6173191      -4.7268066      -4.7950001    
   15.639538       39.632568      -4.3543000    
  -2.5111580       2.3457031      -5.1500001    
  -26.327118      -22.094727      -4.6884999    
   20.864571       11.984131      -4.5524001    
  -8.0853281       34.067871      -4.5335002    
  -17.283913       23.952637      -4.2437000    
  -8.1883430       33.956543      -4.5423002    
  -20.429890      -5.5288086      -4.2420001    
  -20.490383       40.850342      -4.0854998    
  -41.908138       13.453857      -4.7494001    
   3.1862977      -17.513428      -4.7502999    
   10.460208      -7.8649902      -4.5790000    
  -1.0475332      -31.801514      -4.6339002    
   10.713691       1.2751465      -4.4835000    
   6.2100286       11.374268      -4.5124998    
  -16.256994       8.0419922      -4.1525002    
   30.768711      0.18090820      -4.4805002    
  -42.421268      -2.4265137      -4.8659000    
  -11.222465      -20.419189      -4.6799002    
  -10.651948       16.675537      -4.2160001    
   6.1771331      -45.234619      -4.7266998    
  -46.984913      -17.495361      -4.8115001    
  0.97708499      -5.9821777      -4.6863999    
   1.4325006       22.194336      -4.7027998    
   40.660114       24.598633      -4.3881001    
  -10.060728      -36.775146      -4.6387000    
   1.3806118       22.216553      -4.7098999    
   35.612759      -10.126221      -4.4914999    
